,content,rating
1494,"Republican House candidate Marilinda Garcia ""even opposes closing the loophole that allows dangerous criminals to get a gun without a background check.""",0
1495,"Says female genital mutilation is ""a central African problem,"" not an Islamic problem, as Bill Maher suggested.",0
1496,"Says Sen. Kay Hagan ""has missed half of the (Senate Armed Services) Committee's hearings in 2014.""",0
1497,"""We have 41,000 people right now on the waitlist for financial-based assistance for our tech colleges and universities,"" most of them for tech schools.",0
1498,"""[When I was mayor] Providence was one of the five renaissance cities of America, according to USA Today in those days. Money magazine said it was the fifth best city to live in in America. In addition to that, All Cities Almanac said in 1994, I believe, that it was the safest city in America.""",0
1499,"Says U.S. Rep. Steve Southerland ""voted to keep the shutdown going.""",0
1500,"Under Scott Walker, ""right now, we're 46th in the country in terms of new businesses started.""",0
1501,"In the last 10 years, Georgia's middle class income has dropped $6,500.",0
1502,"Says President Barack Obama has launched ""twice as many strikes (on) countries that are predominantly Muslim"" than President George W. Bush.",0
1503,"""Thanks to our reforms, the average family will have an extra $322 to spend.""",0
1504,"Austin has ""over 1,000 city employees that make six-figure salaries.""",0
1505,"""Countries bombed: Obama 7, Bush 4""",0
1506,"""Every time [the people from Newport Tent] work in a city or town they have a whole different set of permits that they have to get in order to pitch a tent.""",0
1507,"""The FBI is involved in an investigation about people in the Rio Grande Valley who are using cocaine to buy votes.""",0
1508,"Greg Abbott ""heads up a party whose platform calls for the repeal of the Voting Rights Act.""",0
1509,"Jason Carter ""actually opposed more funding for education in the Senate.""",0
1510,"The U.S. Constitution is ""the oldest written constitution still in use today"" among nations.",0
1511,"""The state budget has increased almost $800 million a year in each of the last two years.""",0
1512,"""Last week's three most-viewed television programs were Sunday Night Football, Thursday Night Football and Monday Night Football."" ",0
1513,"In 2012, ""Wall Street"" gave Scott Brown ""more campaign contributions than any other candidate -- $5.3 million.""",0
1514,Says Fox News gave Republican senators twice the air time as Democrats during a hearing about the Islamic State.,0
1515,"The Obama administration is using as its ""legal justification for these airstrikes (on the Islamic State), an authorization for military force that the president himself has called for repeal of.""",0
1516,"""There is no state in the U.S. where a 40-hour minimum wage work week is enough to afford a two-bedroom apartment.""",0
1517,"""Much more than 50 percent of parents out there are spankers.""",0
1518,"""57% of the jobs created"" in Austin ""from 2009 to 2013 do not pay families a living wage.""",0
1519,"Since I took office, ""Wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years Mary Burke was Commerce secretary.""",0
1520,"""More than three women per day lose their lives at the hands of their partners.""",0
1521,"Of the 98 top oxycodone-dispensing doctors who used to live in Florida, ""today, there are none.""",0
1522,"Children who witness domestic violence are ""twice as likely to commit it themselves.""",0
1523,"Says NFL Commissioner Roger Goodell interviewed domestic abuse victim Janay Rice with Ray Rice present and for ""every domestic violence agency, every law enforcement agency, that's a no-no.""",0
1524,"""The president referred to the Syrian opposition just a few months ago as pharmacists and doctors, and so on.""",0
1525,"""Over 40 of our 100 (House of) Delegates seats go uncontested every year, and over 40 percent of our state senate seats go uncontested every year.""",0
1526,"Says Glenn Grothman pushed through state tax credits that when phased in, ""someone that owns a factory that produces millions in income"" will pay ""less tax than their nephew would if he worked full time at Taco Bell for minimum wage.""",0
1527,"More people are apprehended after illegally crossing the U.S.-Mexico border a week ""than are born in Texas each week.""",0
1528,"Says President Obama ""has never made a statement ... that he wanted a residual force left (in Iraq).""",0
1529,Says Michelle Nunn has acknowledged allowing a convicted felon to hold a fundraiser for her.,0
1530,"""(Obama's) entire national security team, including his secretary of state, said we want to arm and train and equip (Syrian rebel forces), and he made the unilateral decision to turn them down.""",0
1531,"Says Rick Scott ""thinks employers should be able to deny women coverage for birth control.""",0
1532,"""Under Rick Scott, homeowners are paying higher (home insurance) premiums for less coverage.""",0
1533,"A poll found that ""20% of young adults use (smartphones) during sex.""",0
1534,"Says Mary Burke's Madison school district ""will be the only school district left in the state"" to ""ignore the (Act 10) law"" in the 2015-16 school year.",0
1535,"The United States has ""the highest corporate tax rate in the free world.""",0
1536,"""Federal investigators found a company that (David Perdue) ran discriminated against women -- paid them less than men for the same work.""",0
1537,"""Miller Brewing is not a U.S. company any more. Neither is Anheuser-Busch.""",0
1538,"""Eight out of the nine states with competitive Senate races, Hispanics make up less than 10 percent of the electorate.""",0
1539,"""Scott Walker cut school funding more per student than any governor in America.""",0
1540,Opponent Glenn Hegar expressed pride in legislated cuts to public school funding.,0
1541,"""We cut our deficits by more than half.""",0
1542,"In Georgia, Perdue's company closed plants and moved jobs to China. ",0
1543,"""McDonald's workers in Denmark have a union. Earn $45,000/year.""",0
1544,"Pinnacle Overlook in Southwest Virginia is ""closer to eight other state capitals than to Richmond.""",0
1545,"In the latest jobs numbers Wisconsin ""ranked third in the Midwest.""",0
1546,"""Wisconsin's dead last in Midwest job growth.""",0
1547,"""The pension fund in the city of Providence is only 30 percent funded, about the same level as when he [Taveras] took office.""",0
1548,"In 2012, there were nearly 12.2 million arrests and only 410 ""uses of deadly force"" by police in the United States.",0
1549,"""There have been at least 100 shootings each year [Angel Taveras] has been mayor"" of Providence.",0
1550,"Al Sharpton went to Ferguson, Mo., and is ""declaring as a matter of fact that ... Michael Brown didn't use any deadly force or posed no deadly threat to the officer.""",0
1551,"""In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite record-breaking profits, corporate taxes bring in less than 9 percent.""",0
1552,"Wisconsin is ""dead last in income growth"" among midwestern states during Gov. Scott Walker's term.",0
1553,"""My campaign alone has created more jobs in the state of Rhode Island than Narragansett Beer.""",0
1554,"Says he holds the record for ""most appearances on 'Meet the Press'.""",0
1555,"Says President Barack Obama released a statement on the ""death of brother Robin Williams before ... a statement on brother Michael Brown.""",0
1556,"Police in the United States are allowed to use tear gas even though it ""has been classified as a chemical weapon and banned in international conflict since 1993.""",0
1557,"""The United States is the only industrialized country that does not guarantee paid time off to care for a new child.""",0
1558,New Glarus Brewing Co.'s Spotted Cow is available only in Wisconsin.,0
1559,"The Obama administration originally ""wanted 10,000 troops to remain in Iraq -- not combat troops, but military advisers, special operations forces, to watch the counterterrorism effort.""",0
1560,The No. 1 cause of death for African-American males 15-34 is murder.,0
1561,"Says he ""invested over $100 million in worker training.""",0
1562,"""The majority of Austinites rent"" the places they live.",0
1563,"Wisconsin is ""38th in the country in terms of proficiency standards"" in student testing.",0
1564,"""Washington has incentivized the militarization of local police precincts.""",0
1565,"Texas prosecutor Rosemary Lehmberg purchased ""72 bottles of vodka in just one store alone, in just over a year.""",0
1566,"""Before I was state treasurer, my Rhode Island business helped create over 1,000 jobs.""",0
1567,"Says Keene, N.H., requested a ""military-grade armored personnel truck,"" citing their annual Pumpkin Festival as ""a possible target"" for terrorists.",0
1568,"A ""regulatory thing"" means you can't show someone drinking beer on camera.",0
1569,"Jason Carter backed three of Nathan Deal's budgets but accuses the governor of ""underfunding education.""",0
1570,"Says his ""Act 10 reforms"" have ""saved the taxpayers some $3 billion.""",0
1571,"""The number of SWAT raids have gone up by 1,400 percent since the 1980s.""",0
1572,"Under Mayor Tom Barrett, the number of Milwaukee police officers ""has not increased.""",0
1573,"In Ferguson, Mo., ""you've got three black officers and 50 white officers with a town that is 67 percent African-American.""  ",0
1574,The Milwaukee Police Department has seized nearly as many firearms this year as the much larger New York City Police Department.,0
1575,"Says Charlie Crist rode on a jet that ""belongs to a serial polluter with a history of environmental violations fined nearly $2 million for polluting water.""",0
1576,Kasim Reed has kept every promise he made as a candidate.,0
1577,"""Wisconsin is #1 in the Midwest for personal income growth over the year.""",0
1578,"The Islamic State, or ISIS, was ""cast off by al-Qaida because"" it was ""considered too extreme.""",0
1579,"""There are only about 10 people in the United States Senate who have any real business experience."" ",0
1580,"""The minimum number of infrastructure (needs) in Atlanta is $900 million.""",0
1581,"Uncompensated care has ""gone down by 30 percent just in the first few months"" of Medicaid expansion in the states that adopted it.",0
1582,"Says GOP primary opponents Glenn Grothman and Joe Leibham cast a ""compromise vote that cost $788 million"" in higher electricity costs.",0
1583,"Says that, as a Supreme Court justice, Greg Abbott found that a company whose vacuum cleaners were sold door to door ""had no responsibility"" in the hiring of a salesman who raped a customer.",0
1584,"""In 1978, a student who worked a minimum-wage summer job could afford to pay a year's full tuition at the 4-year public university of their choice.""",0
1585,"""It cost us more to shut the government down than to keep it open.""",0
1586,"Milwaukee County Sheriff David A. Clarke Jr. advised citizens to ""point that barrel center mass and pull the trigger"" because ""911 is not our best option.""",0
1587,"San Antonio is ""now the largest city in the United States ever to have an African American woman mayor.""",0
1588,"""There has never been an alderman who has defeated an incumbent mayor in the history of this great city.""",0
1589,"""It's been 17 years that we've had unemployment higher than the national average in Oregon.""",0
1590,"The people who want President Barack Obama impeached ""are all white, they're all older, and guess what, they're in the far right wing of the Republican Party.""",0
1591,"Rhode Island's state pension system ""underperformed the median three out of the four years that Mr. [Frank] Caprio was in office.""",0
1592,"Says U.S. Senate candidate Joni Ernst does not support ""a national minimum wage."" ",0
1593,"Israel in the last three weeks has ""killed more Palestinian children, more than 200, than the total number of Israeli soldiers killed in military operations since 2006.""",0
1594,"""The House of Representatives has never sued a sitting president in all of U.S. history.""",0
1595,"Says Rep. Bruce Braley, D-Iowa, missed ""79 percent of veterans affairs committee hearings.""",0
1596,"""Women in Florida make 83 cents for every dollar a man makes.""",0
1597,"""97 percent of the 100 poorest counties in America are in red states.""",0
1598,"The United States is the leading nation in the world ""with the highest amount of doubt about the conventional wisdom of climate change.""",0
1599,"""By some estimates, as few as 2 percent of the 50,000 (Central American) children who have crossed the border illegally this year have been sent home.""",0
1600,"""(Mary) Burke's company,"" Trek Bicycles, ""makes 99% of their bikes overseas.""",0
1601,"Russia ""has an economy the size of Italy.""",0
1602,"A tax plan promoted by North Carolina Senate candidate Thom Tillis will ""overwhelmingly benefit the wealthy.""",0
1603,"U.S. Senate candidate Michelle Nunn ""earned as much as $300,000 running a nonprofit that had laid off 90 workers.""",0
1604,"""Ninety percent"" of people living in Gaza ""don't have access even to water.""",0
1605,The U.S. Court of Appeals for the Fourth Circuit compared the health care law to buying a pepperoni and ham pizza from Domino's or Pizza Hut.,0
1606,"""We are 49th in the nation for our graduation rate""",0
1607,"""We've recovered (from the recession) faster and come farther than almost any other advanced country on Earth.""",0
1608,"""Tourism and retirees are the dominant economic engines in our state.""",0
1609,"Under Gov. Tom Corbett, ""Pennsylvania ranks 49th in job creation.""",0
1610,"Florida has the ""third most-regressive tax"" structure.",0
1611,"There are fewer wars, there are fewer people dying in wars ""now than there have been in quite some time.""",0
1612,"""The so-called defense minister of the People's Republic of Donetsk ... actually posted a bragging social media posting of having shot down a military transport. And then when it became apparent it was civilian, they pulled it down from social media.""",0
1613,"There are ""approximately 20,000 annual gun purchases in Rhode Island.""  ",0
1614,"""More women are graduating from college now than men.""",0
1615,"Says Rick Scott's per-pupil education spending is ""about $200 less"" than what it was under Charlie Crist during the recession.",0
1616,"""More than 50 percent of immigrants from (El Salvador, Guatemala and Honduras) use at least one major welfare program once they get here.""",0
1617,Says the Obama administration never responded to his 2012 letter flagging the uptick in unaccompanied children crossing the U.S.-Mexico border.,0
1618,"Alaska Sens. Lisa Murkowski and Mark Begich ""vote as much as 80 percent of the time together.""",0
1619,"""Black voter turnout in 2012 exceeded the rate of white voter turnout, even in the states with the strictest voter ID laws.""",0
1620,"""Providence graduation rates are up.""",0
1621,"""Radio Marti and TV Marti have spent more than $500 million to reach less than 1 percent of the Cuban population.""",0
1622,"""There are more than 46 million Americans living in poverty today -- the largest number in 54 years.""",0
1623,"Says Charlie Crist ""raised taxes on the middle class"" by $2.2 billion.",0
1624,"""We cut property taxes for seniors and our middle class.""",0
1625,"""If you're a Mexican, you get sent back. ... But if you're from a noncontiguous country like the Central American countries"" then you can stay in the United States.",0
1626,"""If you look at the states where soccer is most popular, they're overwhelmingly blue states, and the states where soccer is least popular are red states.""",0
1627,"""As Jim Doyle's Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin"" and had laid off 800 workers.",0
1628,"""We in this state saw more job creation in the last three years since I've been governor than you saw in the whole eight years of Doyle's time as governor.""",0
1629,"Cranston's 2014-2015 ""budget funds 100 percent of the local police and fire pension and other retiree benefit costs.""",0
1630,"Says Greg Abbott ""has lost"" in court ""four times in just the past few days.""",0
1631,"""There are already more American jobs in the solar industry than in coal mining.""",0
1632,"Dan Patrick was the only state senator ""who voted against the Veteran Entrepreneurship Program, a program that assists veterans in successfully starting up their own businesses.""",0
1633,"""Women of childbearing age spend 68 percent more in out-of-pocket health care costs than men.""",0
1634,"""Hobby Lobby provided this (birth control) coverage before they decided to drop it to file suit.""",0
1635,"U.S. Senate candidate Jack Kingston ""requested more earmarks than any other GA Congressman and all GA GOP members combined.""",0
1636,"""Nearly 60 percent of women who use birth control do so for more than just family planning.""",0
1637,"Says Milwaukee County Sheriff David Clarke has ""deputies collecting overtime while sitting passively in chairs watching courthouse security personnel work.""",0
1638,"Republican candidate for governor Ken Block was ""fined and had to admit that (he) funneled money illegally to the Moderate Party.""",0
1639,"Republican candidate for governor Allan Fung ""donated to Democrats like Congressman David Cicilline, disgraced (House) speaker Gordon Fox and even Mr. Obamacare, Harry Reid.""",0
1640,"""In 31 states, decent child care costs more than college tuition.""",0
1641,"Says Iowa Senate candidate Joni Ernst ""promises to shut down the Department of Education and abolish the EPA.""",0
1642,"After Massachusetts passed a mandatory health insurance law ""their mortality rate went down...it saved lives.""",0
1643,"""Candidates for governor routinely disclose"" their spouses' tax returns.",0
1644,"""Gov. Rick Scott cut the cost of prepaid college tuition by nearly $20,000.""",0
1645,Says Scott Brown voted with President Barack Obama 70 percent of the time in 2011.,0
1646,"""The United States is the only developed country in the world without paid maternity leave.""",0
1647,Says Central Texas river water sent to downstream rice farmers in 2011 equaled about three years' worth of Austin's water use.,0
1648,"""The number of terrorists out there"" has doubled.",0
1649,"Wisconsin was the ""first state to ban public and private sector employment discrimination based on sexual orientation.""",0
1650,"""By 2006, the American people were overwhelmingly against the Iraq War.""",0
1651,"Says Dan Patrick has ""called immigration into Texas an invasion"" and ""said immigrants coming into Texas bring 'third-world diseases.'""",0
1652,"All 28 members of NATO have ""pledged to spend at least 2 percent of their economy on defense. But only three countries do -- Britain, Greece and us.""",0
1653,"A record number of immigrants not from Mexico are ""being apprehended at the border.""",0
1654,"""Thousands of Westerners and Americans"" are fighting with extremists in eastern Syria and Iraq. ",0
1655,"""The typical Wisconsin worker makes $5,000 less each year than our neighbors in Minnesota"" under Gov. Scott Walker's policies.",0
1656,It would be illegal for the Fulton County Commission to raise the county tax rate.,0
1657,"When Rick Scott ""was deposed in lawsuits about his company, he took the Fifth 75 times.""",0
1658,"More than 1.5 million people moved into Georgia between the past two Census counts, and a majority consider themselves, African-American, Latino or Asian-American.",0
1659,"In the 1950s and 1960s, ""the minimum wage was such that it would lift you out of poverty.""",0
1660,"""At the beginning of World War II, we had a relatively small army, smaller than Portugal's.""",0
1661,"Our ""trade with Mexico is $720 million a day; that's our No. 1 trading partner.""",0
1662,"""The U.S. military footprint in Africa is nearly nonexistent.""",0
1663,"FIFA ""pressured Brazil into passing a so-called Budweiser bill, allowing beer sales in soccer stadiums.""",0
1664,"""In Iran in 1979, the extremists hijacked the broad-based popular revolution against the Shah and established a brutal theocracy.""",0
1665,"""Cantor's campaign spent more at steakhouses than Brat spent on his entire campaign.""",0
1666,"By 2009, ""dozens of senior terrorists had been taken off the battlefield"" by drones.",0
1667,"Brazil built a $300 million stadium in the Amazon rainforest that ""is only going to be used for four World Cup games,"" and there's no team ""that can fill it afterwards.""",0
1668,"""In the city of Milwaukee, we've still got a mayor and a police chief who are furloughing police officers at a time when we have violence all across the city.""",0
1669,"""By the time I left"" the State Department, ""economic growth was up and opium production was down"" in Afghanistan, while ""infant mortality declined"" and school enrollment rose by more than sevenfold.",0
1670,"In February, John McCain ""suggested"" the Bergdahl-Taliban swap that he now calls ""outrageous and dangerous.""",0
1671,"""Right now, America has $1.1 trillion of student debt. That's more than credit card debt.""",0
1672,"""The average student loan debt in Texas is over $22,000...the cost of an average size pickup truck."" But unlike car owners, ""students are not allowed to refinance their loans at lower rates.""",0
1673,"The Israelis ""gave up 1,000 terrorists in return for one sergeant.""",0
1674,"""Graduation and third-grade reading scores are up in the state since I took office.""",0
1675,Four (maybe five) Latinos have served on the Austin City Council.,0
1676,"""Public display of a long rifle is perfectly legal in Texas.""",0
1677,"""Marijuana is less addictive than both alcohol and tobacco.""",0
1678,"""Charlie Crist allowed college tuition to increase up to 15 percent every year.""",0
1679,"""The numbers make it clear that Georgia voters are increasingly taking advantage of early voting opportunities."" ",0
1680,"""We've seen a remarkable reduction in the number of Americans being executed -- it's down nearly two-thirds over the past generation.""",0
1681,"""We're fifth in the world (in executions), behind China, Iran, Iraq and Saudi Arabia.""",0
1682,"The five Taliban detainees being released from Guantanamo in exchange for captured Army Sgt. Bowe Bergdahl ""are the hardest of the hard-core. These are the highest high-risk people.""",0
1683,Rick Perry doesn't think there should be a federal minimum wage.,0
1684,"""From the 'Do As I Say Not As I Do' department: federal employees owe $3.3 billion in back taxes.""",0
1685,"""Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS.""",0
1686,"The Wisconsin school voucher program ""has no research that shows that it's going to improve student learning.""",0
1687,"Milwaukee has seen ""an uptick in violence"" since 2010, and ""the only period of calm we get is when winter sets in.""",0
1688,"Cap and trade legislation ""was originally a Republican idea.""",0
1689,"""Today, the five largest financial institutions are 38 percent bigger than they were back in 2008, when they were too big to fail.""",0
1690,Says Hillary Clinton opposed an individual mandate and favored an employer mandate back in 1993.,0
1691,"""It's been nearly three weeks since the president has commented"" on questions about possible hidden wait lists at veterans hospitals.",0
1692,"David Beckham's soccer stadium would get a ""special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.""",0
1693,"""Canadian middle class incomes are now higher than in the United States. They are working fewer hours for more pay, ＃ living longer on average, and facing less income inequality.""",0
1694,"Before the terrorist attacks in Benghazi, ""the State Department not only failed to honor repeated requests for additional security, but instead actually reduced security in Libya.""",0
1695,"""Virtually no Republican"" in Washington accepts climate change science.",0
1696,"""U.S. teenagers have now fallen behind their counterparts in Ireland, Poland and even Vietnam in math and science.""",0
1697,"""Ninety-seven percent of the time. That's how often Mark Warner votes with President Obama.""",0
1698,"Says Dan Patrick ""proposed Arizona-style show-me-your-papers legislation.""",0
1699,"""Oregon today has 100,000 more jobs than it did when I was elected.""",0
1700,"Congress used earmarks ""for more than 200 years.""",0
1701,"""During the George W. Bush period, there were 13 attacks on various embassies and consulates around the world. Sixty people died.""",0
1702,"The CBO says that if you raise the minimum wage to $10.10 an hour, ""half a million people would lose their jobs.""",0
1703,"With only 67 bills or so passed into law, ""2013 was the least productive year in congressional history since we've been keeping record.""",0
1704,Says U.S. Senate candidate David Perdue flip-flopped on releasing his tax returns.,0
1705,"""When Deborah took office, the (Sellwood Bridge) project had languished for years, with only $11 million in funds. With her leadership the remaining funding was secured that got the project moving forward.""",0
1706,"A 2013 state law would allow the operator of an iron ore mine in northern Wisconsin to ""fill in pristine streams and ponds with mine waste.""",0
1707,"""A small majority of Americans don't think they like the Affordable Care Act, but a large majority of Americans don't want to do away with the protections that are in the Affordable Care Act.""",0
1708,"Roughly 500,000 Georgians -- or about 5 percent of the state's residents -- have gone through a background check to legally obtain a Georgia weapons carry license.",0
1709,Says Virginia House Republicans are sacrificing $5 million a day in U.S. funds by refusing to expand Medicaid.,0
1710,The Cathedral of Christ the King is one of the Archdiocese of Atlanta's largest and fastest-growing parishes.,0
1711,"Says Scott Brown ""voted to give oil companies big tax breaks.""",0
1712,"The Rhode Island Parole Board ""never received an objection from the attorney general"" to the parole of  convicted murder Alfred Brissette.",0
1713,"""No other country has a constitutional right"" like the Second Amendment.",0
1714,"Up ""to 45 percent"" of illegal immigrants ""are not people that physically crossed the southern border or northern border. They are visa overstayers.""",0
1715,"Dave Brat ""worked on Democrat Gov. Tim Kaine's Council of Economic Advisors while Kaine tried to raise our taxes by over $1 billion.""",0
1716,"""I am the only senator who turned down the state pension plan for part-time legislators."" ",0
1717,"""A white family is likely to have about six times as much wealth than a black or Hispanic family coming out of the recession.""",0
1718,"""95 percent of the income gains in the last few years have gone to the top 1 percent.""",0
1719,"""In 2013 we had the largest, the best, private sector job growth we've had in this state since the 1990s.""",0
1720,"""My Treasury team eliminated a 900-case backlog in the Crime Victim Compensation Program.""",0
1721,"Ed Gillespie's 2006 book ""promoted an individual health care mandate, and recommends that it be enforced by the IRS through the income tax code.""",0
1722,"""In Wisconsin, a woman only earns 80 cents for every $1 a man earns.""",0
1723,"""When you get a commercial pilot's license, you learn to communicate in English no matter where you are in the world.""",0
1724,"""One thing that is much more unpopular than the Affordable Care Act is repealing the Affordable Care Act.""",0
1725,"""In Rhode Island today, 25 percent of our households either don't have a bank account at all, or they have a bank account and they're still relying on high-cost financial services like payday loans, pawn shop check cashing and so on.""",0
1726,"""Did you know US population growth is at its lowest since the Great Depression?""",0
1727,"""David Dewhurst currently owes more than $1 million to vendors for services provided to his 2012 U.S. Senate campaign.""",0
1728,"""On average, women make 77 cents for every dollar men make.""",0
1729,"Americans spend ""6.1 billion hours a year"" on tax preparation.",0
1730,"Says Charlie Crist ""implemented Jeb Bush's A+ Plan.""",0
1731,"""Georgia has the nation's fifth largest Women, Infants and Children (WIC) Supplemental Nutrition program, serving more than 270,000 mothers, babies and children every day.""",0
1732,"""Shaheen votes with Obama 99 percent of the time.""",0
1733,"""From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent.""",0
1734,"During Lyndon B. Johnson's first 20 years in Congress, ""he opposed every civil rights measure that came up for a vote.""",0
1735,Seventy-two percent of Georgians did not have a chance to finish college.,0
1736,"""The Capitol rotunda was actually made to invite the people in and to accommodate protests.""",0
1737,"""In 2006, Charlie Crist opposed in-state tuition for illegal immigrants.""",0
1738,"""Women in Oregon are paid 79 cents for every dollar paid to men. If the wage gap was eliminated, a working woman in Oregon would have enough money for 2,877 gallons of gas, 72 more weeks of food for her family or nearly 12 more months of rent.""",0
1739,"Before ""our last three presidents, you have to go back to the 1800s, early 1800s to find three presidents in a row being consecutively re-elected.""",0
1740,"When Republicans last controlled the presidency and Congress, ""the number of people on food stamps (and) the number of people in low-income housing went through the roof.""",0
1741,"""Young women today in metropolitan areas"" who are childless and single are out-earning childless, single young males.",0
1742,"""The Koch brothers are one of the biggest polluters in the country.""",0
1743,"""Drone technology now allows an individual to be recorded in their homes by drones as small as birds and immediately uploaded to the internet.""",0
1744,"Charlie Crist ""raised taxes in 2009 and won't rule out raising taxes again.""",0
1745,Says he was the only statewide elected official to speak in favor of a federal guest worker plan at the 2012 Republican Party of Texas convention.,0
1746,"""In order to pass the CRCT in Georgia, you simply have to get half of the answers correct.""",0
1747,"""When people enter the service, there's not a mental health evaluation.""",0
1748,"""By a two-to-one margin, Rhode Islanders want to ban assault weapons and we have a very small percentage of gun owners in this state, less than 13 percent.""",0
1749,"""We've dedicated more money from (Washington County's) transportation budget to bike and ped projects under my watch than at any time in the history of Washington County.""",0
1750,"""Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions.""",0
1751,"Under Mary Burke's leadership, Commerce Department business-incentive programs had ""major shortcomings"" and ""40 percent of jobs...didn't materialize.""",0
1752,"The National Science Foundation awarded $700,000 to fund a climate change musical.",0
1753,"""Two-thirds of the people who receive the minimum wage are female.""",0
1754,"""Since December 2010 Florida has created 540,000 new jobs.""",0
1755,"The Koch brothers are ""the richest people in the world. Individually, they're only fifth. Put them together they're the richest in the world.""",0
1756,The Austin Independent School District's graduation rate reached an all-time high of 82.5 percent in 2012.,0
1757,Says Rick Scott presided over cuts to the Bright Futures college scholarship program.,0
1758,"""Manufacturing wages today in America on a per-hour basis are actually a bit lower than average wages in the economy as a whole.""",0
1759,"""Today's marijuana is 300 percent to 800 percent more potent than the pot of yesteryear.""",0
1760,"""Nine out of the 10 poorest states are Red states.""",0
1761,Georgia has recovered more than $60 million that was lost to Medicaid fraud,0
1762,"Says Sen. Mitch McConnell is ""the No. 1 recipient of contributions from lobbyists this cycle.""",0
1763,"""Rick Scott tried to slash school funding by $3.3 billion.""",0
1764,"""I was the most bipartisan senator in the United States Senate.""",0
1765,"""A child born in America today will inherit $1.5 million in debt the moment they're placed in their mother's arms.""",0
1766,Says some Georgians can get health insurance for $105 a month.,0
1767,"Says he ""forced Washington to open up the Arctic Ocean to oil drilling.""",0
1768,"""Medicare has spent $172 million on penis pumps in the last five years at $360 a pop.""",0
1769,"""Our state economic development agency under Walker, WEDC, actually isn't even using the funds that are appropriated to it.""",0
1770,"Says Stefani Carter ""repeatedly used her campaign contributors' donations to rent margarita machines for our state house office.""",0
1771,You can buy lobster with food stamps.,0
1772,"""Ted Cruz has been to Iowa four times. Rio Grande Valley of Texas -- just once.""",0
1773,"""Florida ranks first in the nation for access to free prekindergarten.""",0
1774,"Women ""are still paid 82 cents for every dollar a man earns in Texas.""",0
1775,"""In Oregon, students are skipping math class to learn about the Bible.""",0
1776,"Russian annexation of Crimea ""removes a million residents of the Ukraine that have provided the margin of victory for (Viktor) Yanukovych, the pro-Moscow prime minister in his last election.""",0
1777,Georgia has saved $20 million through changes in criminal sentencing.,0
1778,"Says Abraham Lincoln tried to buy slaves' freedom in border states, but the states ""all rejected it.""",0
1779,"Dan Patrick ""called for increasing the gas tax and the state sales tax.""",0
1780,"Says President Barack Obama's approval rating ""gained 3 points in the last couple months.""",0
1781,"""The majority support (raising) the minimum wage.""",0
1782,"In the U.S., ""African-Americans continue to be arrested at nearly three and one half times the rate of whites"" on marijuana charges.",0
1783,"Seneca Jones Timber Co., aiming to increase logging and allay fears that old growth will be cut, says mills have shifted to second-generation trees. An ad from the company asks: ""Do you know that most all mills in Oregon have retooled over the past 20 years?""",0
1784,"Says Dan Patrick ""supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.""",0
1785,"""The average family (is) now bringing home $4,000 less than they did just five years ago.""",0
1786,"""If you rent a U-Haul to move your company, it costs twice as much to go from San Francisco to Austin than the other way around, because you can't find enough trucks to flee the Golden State.""",0
1787,"""Once our Blueprint for Prosperity is signed into law, we will have delivered $2 billion"" in tax relief.",0
1788,"""As attorney general, I have prosecuted judges, district attorneys and other public officials across Texas who violated that (public) trust, who have been corrupted.""",0
1789,"Says five Democratic state senators were for her bicycle tailgating bill ""before they were against it.""",0
1790,"""The president won the youth vote 3 to 1, but his numbers have dropped 20, 30 percent among the youth.""",0
1791,"""When I talk about (raising the) minimum wage ... half of Republicans agree with it.""",0
1792,"Austin is ""a city that has basically doubled in size every 25 years or so since it was founded.""",0
1793,"Oregon has never before tried to create a land-use plan for ""what it should look like for 50 years.""",0
1794,"Says Vladimir Putin once said, ""The breakup of the Soviet Union was the greatest geopolitical tragedy of the 20th century.""",0
1795,"Says ""Bill Clinton and George Bush both say build the Keystone XL.""",0
1796,"""The Russians didn't wear uniforms when they came in"" to Ukraine.",0
1797,"""American Hustle shows the FBI making real-life bribes to Washington politicians. I know, because as your U.S. senator, I turned them down.""",0
1798,"""Over the past three years, 'deep poverty' has reached its highest level on record.""",0
1799,"""For every week that (state lawmakers are) able to cut off our timeline, it saves (Georgia taxpayers) approximately $100,000.""",0
1800,"Says 21 million people ""still suffer slavery today.""",0
1801,"Says Rick Scott ""oversaw the largest Medicare fraud in the nation's history.""",0
1802,"""Georgia's civil forfeiture laws are among the worst in the country and the very worst in the South.""",0
1803,"""In 1968, a full-time worker earning minimum wage, could actually support a family of three above the poverty line. Today, that same worker would earn less than the poverty line for a family of two.""",0
1804,"""Crimea became part of Ukraine only in 1954. Crimea was historically part of Russia, and (Nikita) Khrushchev gave it to Ukraine in a gesture that mystified some people.""",0
1805,"""The (Russian) ruble is already going down.""",0
