,content,rating
2193,"Says ""only about 2 percent"" of gun sales in Virginia are not subject to background checks.",1
2194,"Because of Obamacare ""people's premiums ... are going up 35, 45, 55 percent.""",1
2195,"""In 40 years, 23,000 chemicals came on the market and only four were regulated.""",1
2196,Says Denmark's suicide rate has been about twice as high as the United States' over the past five decades.,1
2197,"""Even after Syrian troops began to shoot protesters in the streets with live ammunition in 2011, Clinton labeled Bashar al-Assad a 'reformer.' """,1
2198,"""The word progressive ... was created as a substitute for 'communist'.""",1
2199,"Two years ago motorists in Ferguson, a city of 20,000 people, ""received 31,000 citations. That's at least one citation per person plus 10,000 for visitors. The city is still surviving only on traffic tickets; there's virtually no industry there.""",1
2200,"Planned Parenthood is ""nothing more than a referral service. ＃ They don't do anything except profit from killing babies and then selling body parts of those aborted babies.""",1
2201,"To abide by Environmental Protection Agency rules when mining or drilling you have ""to take caution not to disturb bodies of water barely bigger than a puddle.""",1
2202,"""CNN's Crap Polling"" is so bad that it shows that ""no one under the age of 50 has an opinion of Hillary Clinton.""",1
2203,"Says CIA Director George Tenet told the Bush administration that the Sept. 11, 2001, terrorist attack ""was coming. So they did have advanced notice.""",1
2204,"Says Bernie Sanders is going to ""tax you people at 90 percent.""",1
2205,"""You wonder why you don't see Rand Paul as much; he's still shopping for his billionaire. He's like the only one who hasn't found a billionaire to fund his super PAC.""",1
2206,On support for the Export-Import Bank,1
2207,"""We have the highest tax rate anywhere in the world.""",1
2208,Says CNN deleted an online poll showing Bernie Sanders won the first Democratic presidential debate to help out Hillary Clinton.,1
2209,"The Washington D.C.-area ""never has a recession.""",1
2210,"In Milwaukee County, juveniles arrested for car theft ""get sent immediately home, because under the point system in juvenile court"" on holding suspects, ""a stolen car gets zero points.""",1
2211,"""Republican leadership took the lead confirming Loretta Lynch as attorney general.""",1
2212,"""I did not play any role in bringing the company to RI as did others in government. I was tasked with handling the legislation affecting the company by my superiors.""",1
2213,"Says Bernie Sanders once said, ""Instead of removing the conditions that make people depressed, modern society gives them antidepressant drugs.""",1
2214,"From 2014 to 2015, Austin's ""murder rate is up a whopping 83 percent.""",1
2215,"The gun industry is ""the only business in America that is wholly protected from any kind of liability.""",1
2216,"Wisconsin's Government Accountability Board ""wanted to consider Mickey Mouse and Adolf Hitler as valid signatures on recall petitions.""",1
2217,"""Bernie Sanders admits he is a Democratic Socialist. ＃ Nazis were Democratic Socialists.""",1
2218,"""We have the highest funding in (the) K-12 system in the history of the state.""",1
2219,"""Paul Ryan is one of less than a dozen Republican congressmen to have voted for every bailout to come before Congress.""",1
2220,"""We are imprisoning or giving jail sentences to young people who are smoking marijuana.""",1
2221,"Says Edward Snowden ""could have gotten all of the protections of being a whistleblower.""",1
2222,On the Keystone XL pipeline,1
2223,"Says as secretary of state she was reserving judgment about the Trans-Pacific Partnership and ""hoped it would be the gold standard.""",1
2224,"""African-American youth unemployment is 51 percent. Hispanic youth unemployment is 36 percent.""",1
2225,"President Barack Obama and Secretary of State John Kerry agreed ""to lift Iran's economic and arms sanctions without any proof of change in conduct.""",1
2226,"Pollsters say ""don't actually believe our own data"" and Gallup stopped primary polling ""because they don't trust their methodology.""",1
2227,"Dan Gecker voted to ""double vehicle registration fees, costing (Chesterfield) county residents over $6 million annually.""",1
2228,"Virginia's current unemployment rate is ""the lowest in Virginia history.""",1
2229,"Says Republican Rep. Charlie Dent wants to kick the Freedom Caucus out of the Republican conference ""for voting our conscience.""     ",1
2230,"""In the states that allow open carry, violent crime was 23 percent lower.""",1
2231,"""In the class of 1968 at Patrice Lumumba University in Moscow, Mahmoud Abbas was one of the members of that class, and so was Ali Khamenei. And that's where they first established relationships with the young Vladimir Putin.""",1
2232,"""380 Americans have been killed in 294 mass shootings in 2015 alone.""",1
2233,On the Trans-Pacific Partnership.,1
2234,"Says Donald Trump's ""Make America Great Again"" hats were made in China.",1
2235,"Planned Parenthood has ""now (been) found to also illegally sell baby parts.""",1
2236,"Pope Francis uses a modest compact car to get around, while Creflo Dollar drives an expensive sports car.",1
2237,"""100 percent of the crime is committed, in estimate, by about 15 percent of the population.""",1
2238,"Birth control pioneer Margaret Sanger ""believed that people like me should be eliminated.""",1
2239,"Says Planned Parenthood CEO Cecile Richards was ""forced to concede that 86 percent of Planned Parenthood's revenue is from abortion.""",1
2240,"Glen Sturtevant is ""against smaller class sizes.""",1
2241,"About ""3 percent of murders and crimes are committed with guns from people who actually (legally) purchase those guns.""",1
2242,"""It's estimated we leave somewhere north of $350 billion a year - that's billion - a year on the table uncollected because IRS doesn't have the resources.""",1
2243,"Among Syrian refugees, ""there aren't that many women, there aren't that many children.""",1
2244,"""We sell 40 percent of our guns without a background check.""",1
2245,"""Remember that developers are forced to use the '195 land union' contractors, so tap an extra $10 million into any construction project.""",1
2246,"Says Missouri Democratic Senate candidate Jason Kander is ""attending fancy dinners all over the country.""",1
2247,"""HIV/AIDS among women is skyrocketing in Austin.""",1
2248,"Says Scott Walker ""said he wouldn't touch"" the state civil service system but now supports overhauling it.",1
2249,"The Benghazi probe is ""the longest-running congressional investigation ever.""",1
2250,"Israel has seen a ""90 percent reduction in terrorist attacks"" that it attributes to building a 500-mile fence.",1
2251,"Says after leaving the White House, Hillary Clinton ""was forced to return an estimated $200,000 in White House china, furniture and artwork that she had stolen.""",1
2252,"In 2006, Planned Parenthood performed more prevention services and cancer screenings than abortions, but in 2013, there were more abortions.",1
2253,"When ICE releases illegal immigrants, ""a lot of those people are not from Honduras and Mexico. They're from Iraq and Somalia and Russia.""",1
2254,"Student loans from the federal government issued between 2007 and 2012 are on target ""to produce $66 billion in profits for the United States government.""",1
2255,"Honduras ""bans citizens from owning guns"" and has the ""highest homicide rate in the entire world."" Switzerland, with a similar population, ""requires citizens to own guns"" and has the ""lowest homicide rate in the entire world.""",1
2256,"The unemployment rate may be as high as ""42 percent.""",1
2257,"""When I left Washington, we had a $5 trillion surplus.""",1
2258,"""Almost nine out of every 10 pennies that would be spent"" turning a 200-mile stretch of Interstate 70 into a toll road ""would be from folks outside Missouri.""",1
2259,"The largest low-wage employer ""is not McDonalds or Walmart but the U.S. government.""",1
2260,"Obamacare doesn't require members of Congress ""to abide by the same rules that all of the other Americans do.""",1
2261,"""We've had examples like in Yuma County, where we've been able to stop 97 percent of the illegal (immigration) flow, and those programs, they abolish.""",1
2262,"The tax policies of George W. Bush ""created a dynamic effect of high growth.""",1
2263,"There is not ""one of the Muslim nations"" that doesn't have ""discrimination against women, discrimination against gays, subjugation of other religious beliefs.""",1
2264,"""#GradInsurance debacle is a DIRECT result of #ObamaCare. #MIZZOU has to break the law to do the right thing.""",1
2265,"""When (Ronald) Reagan came in, from 1978 to 1982, economic growth averaged less than 1 percent a year. There's only one other four-year period where that's true. That's true from 2008 to 2012.""",1
2266,"""The pope and Donald Trump and Tammy Baldwin all agree"" on eliminating the ""carried-interest"" tax break.",1
2267,"""Daraprim is still underpriced, relative to its peers.""",1
2268,"""The birther movement was started by Hillary Clinton in 2008. She was all in!""",1
2269,"There are a ""multitude"" of vaccines that do not prevent deadly and crippling diseases.",1
2270,"Says Bernie Sanders opposes ""requiring all children to have a K-12 education.""",1
2271,"The Obama administration's ""own Environmental Protection Agency"" has said its Clean Power Plan ""will have a marginal impact on climate change.""",1
2272,"""The cost of fire in Rhode Island is anywhere from 33 percent to 100 percent more expensive than anywhere else we could find.""",1
2273,"""You know our current president is (Muslim). You know he's not even an American.""",1
2274,"Says that President Barack Obama said an attack on Syria ""was going to be a pinprick.""",1
2275,"The Iran deal ""trusts the Iranians to inspect themselves.""",1
2276,"The government ""made accommodation to the Fort Hood shooter to let him grow a beard"" for religious reasons.",1
2277,"Pediatricians have cut down on the number and proximity of vaccines because they recognize there have been ""too many in too short a period of time.""",1
2278,"One of the Planned Parenthood videos shows ""a fully formed fetus on the table, its heart beating, its legs kicking, while someone says, 'We have to keep it alive to harvest its brain.' """,1
2279,"Says he will pursue change in federal law to protect employees from ""extortion from a union"" because ""the Supreme Court has ruled that federal prohibitions outlawing extortion usually do not apply to unions.""",1
2280,"Says Mexico doesn't have birthright citizenship, and Americans are the ""only ones"" to have it.",1
2281,"""We've just now given over $100 billion"" to Iran, ""the equivalent in U.S. terms is $5 trillion.""",1
2282,Says Wisconsin Gov. Scott Walker turned a $1 billion surplus into a $2.2 billion budget deficit.,1
2283,"Says history suggests sports will ""quickly subsume a lot of the attention span of the country"" in the presidential primary.",1
2284,Annexation would lead to overcrowding at Decatur's city schools.,1
2285,"""Jeb's policies in Florida helped lead to its almost total collapse.""",1
2286,"Says Donald Trump's polling numbers show that he's ""the highest with Hispanics that any Republican has ever been.""",1
2287,Says the case of a Texas judge who refused to perform heterosexual weddings exposes a double standard in the case against Kentucky clerk Kim Davis.,1
2288,"""Inspections of abortion centers around Virginia have found multiple violations of parental consent laws ＃ but Gov. Terry McAuliffe and his administration have done nothing.""",1
2289,"""After Texas defunded Planned Parenthood, both the unintended pregnancy and abortion rates dropped.""",1
2290,"""She [Hillary Clinton] has also said unequivocally that she didn't receive classified documents.""",1
2291,"When it comes to classified information at the State Department, Hillary Clinton's ""the decider.""",1
2292,"Says Donald Trump ""wants to replace"" Obamacare ""with a single-payer system.""",1
2293,"""The Iran Deal will facilitate and accelerate the nation of Iran acquiring nuclear weapons.""",1
2294,"""Florida led the nation in job creation"" while Bush was governor.",1
2295,"""Any Republican that has led for two months and led every state has won the GOP nomination.""",1
2296,"Says Scott Walker said ""Labor unions don't deserve to have a national holiday"" due to their damage to the economy. And the holiday ""should be replaced by Patriots Day, celebrated every year on 9/11.""",1
2297,"""Unions did not create"" the eight-hour work day and the 40-hour work week. ""Henry Ford did.""",1
2298,"Says Scott Walker rejected legislation to make college loan payments tax deductible and the result was ""to raise taxes on students.""",1
2299,"""I cut state spending more than anybody (in the 2016 GOP field).""",1
2300,"""Contrary to media reports, Georgia's gas tax change led to no price increase at the pump.""",1
2301,"""Almost 40 percent of all (undocumented) immigrants come by plane and they overstay their visas.""",1
2302,"Under the Iran deal: ""If Israel attacks Iran ＃ we're supposed to be on Iran's side.""",1
2303,""" 'Denali' is the Kenyan word for 'black power.' """,1
2304,"Under the Nuclear Nonproliferation Treaty ""enrichment has been limited to basically the weapons states.""",1
2305,"The nuclear agreement with Iran ""never sunsets. There's no sunset in this agreement.""",1
2306,"""Jesus was an undocumented immigrant.""",1
2307,"The claim that 97 percent of scientists believe humans are causing climate change has been debunked by the ""head"" of the United Nations Intergovernmental Panel on Climate Change. ""That number was pulled out of thin air.""",1
2308,"Democratic Sens. Ed Markey, Al Franken and Jeanne Shaheen ""took Bribes From Iran ＃ They Back Insane NUKE Deal.""",1
2309,"""The most recent survey of climate scientists said about 57 percent don't agree with the idea that 95 percent of the change in the climate is caused by CO2.""",1
2310,"""In countries where there are higher, more strict gun laws, there is more gun violence.""",1
2311,"The Obama administration is ""proposing to mine another 10 billion tons of Wyoming coal, which would unleash three times more carbon pollution than Obama's Clean Power Plan would even save through 2030.""",1
2312,"Says Scott Walker ""brags a lot about having an independent agency investigate police shootings. Of course, he didn't fund it.""",1
2313,"""We have 93 million people out of work. They look for jobs, they give up, and all of a sudden, statistically, they're considered employed.""",1
2314,"""I released all my emails.""",1
2315,"""I was one of the few, very few, who voted `no' on the Iran deal.""",1
2316,"Says Russ Feingold cast the ""deciding vote"" for the ""largest tax increase"" in history",1
2317,"""I'm the only (Republican) candidate that has actually reduced the size of government.""",1
2318,"""We're the most highly taxed nation in the world.""",1
2319,"""How do Jeb Bush and Donald Trump differ on immigration? Spoiler alert: They don't.""",1
2320,"""In 1940, only 7 percent of Germans were Nazis.""",1
2321,"""In the year 2013, the Obama administration released 104,000 criminal illegal aliens. They released 196 murderers 每 people with homicide convictions, who are here illegally.""",1
2322,"""Our companies are moving into Mexico more than almost any other place right now.""",1
2323,"Says ""Bush Jr. handed Obama a $1.4 trillion deficit"" and Obama ""reduced Bush Jr.'s deficit to just $492 billion.""",1
2324,"Planned Parenthood is ""not actually doing women's health issues.""",1
2325,"""Not one of the 17 GOP candidates has discussed how they'd address the rising cost of college.""",1
2326,"""The federal government right now does not deport criminals.""",1
2327,"Says Scott Walker's plan to replace Obamacare ""is a new entitlement"" program for ""every single American human being from the time they are born right up until they grow old and become eligible for Medicare.""   ",1
2328,"""Many of the great scholars say that anchor babies are not covered"" by the 14th Amendment.",1
2329,"Says Bobby Jindal's parents ""used his birthright citizenship to become Americans, making him an anchor baby.""",1
2330,"""The policy mistakes that ... the Clintons made got us, in large degree, to the situation that we are in today with mass incarceration.""",1
2331,"Says Donald Trump ""was a Democrat longer in the last decade than he was a Republican.""",1
2332,"Under Scott Walker, ""the Wisconsin middle class is shrinking at a faster rate than any other state in the country.""",1
2333,"""We did not even have a federal income tax in this country until 1913.""",1
2334,"Says ""there's 400,000"" anchor babies born in the United States a year, which are ""individuals coming to our country and having their children so their children can be U.S. citizens.""",1
2335,"Says ""56 percent of (the U.S.-Mexico) border is not under our control.""",1
2336,"""Rhode Island will become just the second state to mandate the vaccine ＃ and the only state to do so by regulatory fiat, without public debate, and without consideration from the elected representatives of the people.""",1
2337,"""Zero Planned Parenthood facilities are licensed to do mammograms. Planned Parenthood, women don't need you!""",1
2338,"""If I had not asked for my emails all to be made public, none of this would have been in the public arena.""",1
2339,"Says Michele Bachmann said, ""The Chinese built a Great Wall 5,000 years ago. You don't see any illegal Mexicans in China.""",1
2340,"Says Patrick Murphy ""hasn't passed a single bill out of committee.""",1
2341,"""There's a tremendous other number of public officials who have done the same thing"" as Hillary Clinton with a private email server.",1
2342,"""The annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.""",1
2343,"Between 2008 and 2014, ""criminal aliens accounted for 38 percent of all murder convictions in the five states of California, Texas, Arizona, Florida and New York.""",1
2344,"Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps.",1
2345,"On unemployment rates: ""We have counties in Southwest Virginia that are well into double digits and some that are pushing 20 percent.""",1
2346,"The number of people who ""believe in socialism ... is increasing.""",1
2347,"Says ""if the (Iran nuclear) deal gets rejected, they still get"" $150 billion.",1
2348,"""We spend almost twice as much per capita on health care as do the people of any other country.""",1
2349,"""F: The grade given to Florida for college affordability under Jeb Bush's leadership.""",1
2350,"There has been a 100 percent ""increase in student debt under this Democratic White House.""",1
2351,"""A minor cannot get a tattoo without parental consent but can get an abortion without parental consent.""",1
2352,"""One of the reasons that Social Security is in so much trouble is that the only funding stream comes from people who get a wage. The people who get wages is declining dramatically.""",1
2353,"""Over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out since Dodd-Frank has passed.""",1
2354,"Says Marco Rubio's ""proposed college affordability overhaul would specifically benefit for-profit colleges.""",1
2355,There is debate among constitutional scholars about whether the First Amendment will continue to protect faith leaders from being forced to perform marriages against their religious beliefs.,1
2356,"Emails released to the public show Hillary Clinton discussed ""the location of Ambassador Stevens, who of course was murdered, in Libya.""",1
2357,"""Every poll said I won the debate.""",1
2358,"Scott Walker ""had a 2.3 GPA when he was asked to leave Marquette University for cheating.""",1
2359,"""Prior to 1962, everybody prayed before school started,"" and ""the Bible was the principal textbook in all schools.""",1
2360,"""If you look at the results of Obamacare, what you see is emergency room visits are up over 50 percent.""",1
2361,"""Some of the things that (Megyn Kelly) said, I didn't say.""",1
2362,"Says Jill McCabe ""supports late term abortions. Larger baby parts are more profitable.""",1
2363,"""I was appointed U.S. attorney by President Bush on Sept. 10, 2001.""",1
2364,"""Ukraine was a nuclear-armed state. They gave away their nuclear arms with the understanding that we would protect them.""",1
2365,"On allowing abortion in cases of rape or incest, ""I have never said that or advocated that.""",1
2366,"""In FY 2014 Planned Parenthood performed 327,653 abortions while receiving $528 million from taxpayers, in violation"" of ""the Hyde amendment.""",1
2367,"Says Scott Walker's defunding of Planned Parenthood ""left women across the state stranded with nowhere else to turn"" for cancer screenings, breast exams and birth control.",1
2368,"Says Hillary Clinton has ""been in office and in government longer than anybody else running here tonight.""",1
2369,"""$700 billion was robbed (from Medicare) to pay for Obamacare.""",1
2370,"Illegal immigration ""wasn't a subject that was on anybody's mind until I brought it up at my announcement.""",1
2371,Film and television productions generated a $6 billion economic impact for Georgia's economy in the most recent fiscal year.  ,1
2372,"""The Mexican government ... they send the bad ones over.""",1
2373,"""Fox changed around their poll eligibility criteria on the day they announced who is in and out of their debate.""",1
2374,"""Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.""",1
2375,"The Navy ""is bringing charges against"" a Navy officer who shot at the Chattanooga shooter ""for illegally discharging a firearm on federal property.""",1
2376,"""Almost 95 percent of all (Planned Parenthood) pregnancy services were abortions.""",1
2377,"Austin is ""effectively"" imposing ""a ban on barbecue restaurants.""",1
2378,On the Cuba embargo.,1
2379,"Say President George W. Bush "" 'borrowed' $1.37 trillion of Social Security surplus revenue to pay for his tax cuts for the rich and his war in Iraq and never paid it back.""",1
2380,"""97 percent of the work that Planned Parenthood does is about mammograms and preventative health.""",1
2381,"""In 1960, we spent more than 3 percent of our GDP on infrastructure projects like the Interstate Highway. Today we spend less than 1 percent of our GDP on these vital investments.""",1
2382,Says Donald Trump is for a single-payer health care system.,1
2383,"Under President Barack Obama, income levels and unemployment numbers ""are worse now than just about ever"" for African-Americans.",1
2384,"Planned Parenthood is ""the only health care that a significant number of women get. About 30 percent of women, that's their health care.""",1
2385,"Says states not directly involved in the gay marriage lawsuits that reached the Supreme Court ""are not bound"" by the court's ruling.",1
2386,"Says Hillary Clinton ""refuses to testify before Congress"" about the 2012 attack in Benghazi. ",1
2387,"""The law says ... when a police officer stops you, do whatever he says and then deal with it later.""",1
2388,"""Obama Makes Huge Move to BAN Social Security Recipients From Owning Guns""",1
2389,"Says his political opponents ""brought 100,000 protesters into our state.""",1
2390,"""House Republicans just passed a bill that makes it legal for single mothers to be fired by their employers.""",1
2391,"The number of illegal immigrants in the United States is ""30 million, it could be 34 million.""",1
2392,"""The economy, by every metric, is better than when I came into office.""",1
2393,"Under Gov. Scott Walker, Wisconsin ""projected a $1 billion (budget) surplus and it turns out to be a deficit of $2.2 billion.""",1
2394,"When President Abraham Lincoln signed his Emancipation Proclamation, ""there were over 300,000 slaveholders who were fighting in the Union army.""",1
2395,"Says under his leadership ""Wisconsin median household income"" is up 2.7%, while it is down 1.3% nationally under President Obama.",1
2396,"""I deployed the Texas National Guard"" to the Texas-Mexico border. ""And the policy worked; apprehensions at the border declined 74 percent.""",1
2397,"""One of the reasons I believe we're in trouble in Yemen is we lost the population on drone strikes issues. That's what stirred up the population. That's what is happening in Yemen.""",1
2398,President Barack Obama met with Iranian president Hassan Rouhani.,1
2399,"""Obama's Clean Power Plan ... eliminates coal-fired power plants.""",1
2400,"The Texas Capitol faces South toward Goliad, in memory of the most horrific battle of the Texas Revolution.",1
2401,"The Iran deal says that ""if any other country tries to undermine (Iran's) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies.""",1
2402,"The United States is ""fighting with Iraqis to defeat ISIS along with Iran. But in Yemen we're fighting Iran with Iraqis and Saudis.""",1
2403,"The five Guantanamo detainees swapped for Bowe Bergdahl ""are right now back on the battlefield.""",1
2404,"The federal deficit would pay for 40 gallons of ""New Hampshire maple syrup"" for everyone in the United States.",1
2405,"President Barack Obama ""said at the beginning of the negotiations that the basic approach was to dismantle Iran's nuclear program in exchange for dismantling the sanctions.""",1
2406,"""Although we have twice the population of Greece, the state of Florida employs three times fewer government employees.""",1
2407,"""Al Franken said almost exactly what Trump said"" about John McCain's military record.",1
2408,"If women seeking an abortion see their ultrasound, ""the odds are pretty high they're going to keep the baby.""",1
2409,"""A law was passed, apparently in the Clinton administration, about whether, in recruiting offices ＃ Marines or other military should be able to have guns. Apparently it is prohibited.""",1
2410,"Says John McCain ""has done nothing to help the vets.""",1
2411,"""By declaring that Pluto was no longer a planet, the (International Astronomical Union) put into place a planetary definition that would have even declassified Earth as a planet if it existed as far from the sun as Pluto does.""",1
2412,"Says ""Scott Walker's bad budget includes: No weekend for workers.""",1
2413,"""ISIS supporter tweeted at 10:34 a.m. Shooting began at 10:45 a.m."" in Chattanooga, Tenn.",1
2414,"""If you're from Syria and you're a Christian, you cannot come into this country"" as a refugee.",1
2415,"""Texas' high school graduation rate went from 27th in the country in 2002, to second highest in the country in 2013.""",1
2416,"""Four times, I said, he (John McCain) is a hero, but you know ... people choose selective pieces.""",1
2417,"""It's commercial vehicles, 18 wheelers and above ＃ that cause 90 plus percent of the damages on our highways and bridges.""",1
2418,"""In a few months, this deal would give Iran $150 billion"" for its $300 billion to $400 billion economy, which is ""like $8 trillion flowing into the United States treasury.""",1
2419,"""Texas still owns all of its public lands. If the federal gov't wants to create a park, they must ask permission!""",1
2420,"""Obama keeps talking about getting rid of all nuclear weapons. He's already significantly reduced our capabilities there.""",1
2421,"The California governor ""says yes to poisoning more children with mercury and aluminum"" in vaccines.",1
2422,"""Christian Pastor in Vermont Sentenced to One Year in Prison After Refusing to Marry Gay Couple""",1
2423,"Muslims ""attempted to establish the first Islamic Sharia court inside the United States in the town of Irving, Texas.""",1
2424,"Says Carlos Lopez-Cantera ""even voiced enthusiastic support for bringing an Arizona-style immigration law to Florida, calling the measure 'common sense.'""",1
2425,"""134,000 (criminal) aliens have been released by the (Obama) administration in just the past two years.""",1
2426,"""Thanks to the Obama administration's negotiations, Iran's nuclear program will be under lock, key and camera 24 hours a day, 365 days a year.""",1
2427,"Despite keeping distance from national media interviewers, ""I did local press all along, the last three months.""",1
2428,Says Florida had five sanctuary cities while Jeb Bush was governor.,1
2429,"""Limberbutt McCubbins (a five-year-old cat) is a candidate"" in the 2016 presidential election.",1
2430,"""The $5 billion website for Obamacare ＃ never worked. Still doesn't work.""",1
2431,"""We don't have a (military) reserve force if something happens.""",1
2432,"""We know from ... the federal data, that they only stop or apprehend one out of four illegal people crossing our border.""",1
2433,"Says Chris Christie ""vetoed equal pay for women 3 times. He only let the bill pass once it became a damaging campaign issue.""",1
2434,"Says President Obama ""is reducing our naval fleet to 1917 levels...""",1
2435,"""We're destroying more businesses in the United States now than are being created for the first time in our history.""",1
2436,"Wisconsin's economy has ""tanked"" under Gov. Scott Walker and ""so far in 2015 over 6,685 people have been laid off, already more than in all of 2014.""",1
2437,"""More businesses are closing than are opening for the first time in our nation's history.""",1
2438,"Says Donald Trump has ""given more money to Democratic candidates than Republican candidates.""",1
2439,"Says his ""average federal tax rate"" was 36 percent.",1
2440,"""Jay-Z and Beyonce Attempt to Buy Rights to Confederate Flag to Prevent Further Use.""",1
2441,"""The Mexican government forces many bad people into our country.""",1
2442,"""There's now been three independent investigations (into the bridge scandal) all of which have said"" that Christie did not have prior knowledge of or involvement in the lane closures.",1
2443,"""We have the highest rate of childhood poverty of any major country on Earth.""",1
2444,"On support for Trade Promotion Authority, called fast-track ",1
2445,"""President Obama in November of last year wiped away (a program) that allows for shared fingerprinting for those who are behind bars so you know who is here legally and illegally.""",1
2446,A photograph of 21-year-old Hillary Clinton featured a Confederate battle flag in the background.,1
2447,"""Hundreds of thousands of (illegal immigrants are) going to state and federal penitentiaries.""",1
2448,"Says his book, The Art of the Deal, is ""the No. 1 selling business book of all time.""",1
2449,"After actions by Gov. Scott Walker and Republicans, Wisconsin ""is dead broke.""",1
2450,"""The average age a child is trafficked into the commercial sex trade industry is between 11 and 14 years old.""",1
2451,Six thousand people have sought addiction treatment through expanded Medicaid.,1
2452,"""Less than 1 percent of all the education dollars that we spend are spent on private (school) voucher programs.""",1
2453,"""50 percent of murders in Texas have been linked to illegal aliens.""",1
2454,"The Supreme Court's views ""are radically out of step with public opinion"" regarding its decision to legalize same-sex marriage nationwide.",1
2455,"Says U.S. Sen. Ron Johnson ""voted to cut $700m from Medicare.""",1
2456,"Says Amazon has removed ""an educational game about Gettysburg."" ",1
2457,"""The United States doesn't have the highest murder rate among developed countries. You look at Russia, you look at Brazil, those are countries that have 3 to 5 times higher murder rates than what we have here in the United States.""",1
2458,"""We are the only major country on Earth that doesn't guarantee health care to all people as a right.""",1
2459,"Polls indicate that ""white people think that black people are less intelligent. They think they're less trustworthy, less patriotic.""",1
2460,"Public support for abortion ""is actually going down a little bit,"" polls show.",1
2461,"A Texas law ""will repatriate $1 billion of gold bullion from the Federal Reserve in New York to Texas.""",1
2462,"""Lincoln was fervently making plans to send all freed slaves to the jungles of Central America once the (Civil War) was over. ＃ The only thing that kept this from happening was his assassination.""",1
2463,"Wisconsin ""was literally broke"" when Republicans took office in January 2011. ",1
2464,"Says Jeb Bush ""appointed a guardian for the fetus of a rape survivor.""",1
2465,"""The Civil War wasn't about slavery.""",1
2466,"ISIS reaches ""about 100 million people a day"" through social media.",1
2467,"""Under the Affordable Care Act, anyone on Medicare who is admitted to a hospital for observation will be responsible for the bill. Medicare won't pay a cent.""",1
2468,"Says Barack Obama told the U.S. Coast Guard Academy ""that the number one threat to the military and the world today is global warming.""",1
2469,"As governor, Maggie Hassan first proposed a $1 billion spending increase.",1
2470,"Says South Carolina Gov. Nikki Haley ""is an immigrant.""",1
2471,On Common Core. ,1
2472,"Says Scott Walker ""said that forcing women facing abortion to get invasive ultrasounds was 'just a cool thing.'""",1
2473,"""The party in the White House"" is responsible for ""a massive tax increase on the middle class.""",1
2474,"After a federal inquiry corroborated Hillary Clinton on Whitewater, ""the next day, there was nothing in the media about it.""",1
2475,"""Nationally, the unemployment rate for veterans is far greater than the national unemployment rate,"" and Wisconsin is ""one of those rare examples where unemployment is actually lower for veterans than it is for the population as a whole and certainly lower than it is nationally."" ",1
2476,"As a senator, Hillary Clinton ""has her name on three laws in eight years.""",1
2477,"""Two weeks ago, a man entered the world's busiest airport in Atlanta, Georgia, carrying a loaded AR-15 automatic weapon with an extended-capacity, 100-round magazine.""",1
2478,"""This type of mass violence does not happen in other advanced countries. It doesn't happen in other places with this kind of frequency.""",1
2479,"The Democrats are ""responsible"" for ""the swift, mindless drawdown of a military that was generations in the making.""",1
2480,"My support from young voters -- those 18 to 24 --  in November 2014 was ""largely unheard of for a Republican.""",1
2481,On timing of announcement for president.,1
2482,"Greg Abbott ""activated the state guard to monitor"" Jade Helm 15 ""in case the troops try to impose martial law, disarm innocent Texans, and detain them in tunnels beneath closed Walmart stores.""",1
2483,"""For most black people in the history of this country ＃ it was illegal to pass as a white person. You were actually put in jail if you tried to pass.""",1
2484,"""Even our nuclear arsenal doesn't work. It came out recently they have equipment that is 30 years old. They don't know if it worked.""",1
2485,"Says the California flag was supposed to be a pear, not a bear.",1
2486,"""After the 2001 and 2003 Bush tax rate cuts ... there was more money coming into the treasury.""",1
2487,"Says Hillary Clinton ""insists that when the progressive agenda encounters religious beliefs to the contrary, those beliefs 'have to be changed.' """,1
2488,"""When was the last time you saw a Chevrolet in Japan? It doesn't exist, folks.""",1
2489,On same-sex marriage.,1
2490,"""The United States still ranks 20th in the world in access to broadband -- over 50 percent below the best nations.""",1
2491,"""Our real unemployment is anywhere from 18 to 20 percent. Don't believe the 5.6. Don't believe it.""",1
2492,"""The last quarter, it was just announced, our gross domestic product ＃ was below zero. Who ever heard of this? It's never below zero.""",1
2493,"The Islamic State ""just built a hotel in Syria.""",1
2494,"Says Hillary Clinton ""has donated every cent she's ever earned from speaking fees to charity.""",1
2495,"Says Bill Clinton ""gave a speech in 1996 about Iraq having WMDs"" and said ""we needed a regime change,"" even though everyone blamed those things on George W. Bush.",1
2496,"Says Scott Walker runs a state government that bans ""employees from talking about climate change.""",1
2497,"""Twenty-five percent of people in the country have said they changed their email and phone habits because of"" the collection of data allowed by the Patriot Act.",1
2498,"Millennials ""will be 75 percent of the workforce in the next 10 years.""",1
2499,"Says Hillary Clinton's ""been very clear where she stands on trade.""",1
2500,"""The profit [from automated traffic enforcement cameras] is going to the private corporations, not to the city or state.""",1
